2025-05-30 20:51:51,302 - Starting training with model_type: gce_model_B
2025-05-30 20:51:51,302 - Test path: data/B/test.json.gz
2025-05-30 20:51:51,302 - Train path: data/B/train.json.gz
2025-05-30 20:52:05,246 - Starting training with model_type: gce_model_B
2025-05-30 20:52:05,246 - Test path: data/B/test.json.gz
2025-05-30 20:52:05,246 - Train path: data/B/train.json.gz
2025-05-30 20:53:15,391 - Starting training with model_type: gce_model_B
2025-05-30 20:53:15,391 - Test path: data/B/test.json.gz
2025-05-30 20:53:15,391 - Train path: data/B/train.json.gz
2025-05-30 20:55:13,713 - Epoch 1: Train Loss=0.8433, Train Acc=0.2600, Val Loss=0.8033, Val Acc=0.2821, Val F1=0.1632, LR=1.00e-03
2025-05-30 22:21:52,402 - Epoch 154: Train Loss=0.5146, Train Acc=0.5395, Val Loss=0.5305, Val Acc=0.5214, Val F1=0.4273, LR=9.77e-07
2025-05-30 22:22:36,371 - Epoch 155: Train Loss=0.5153, Train Acc=0.5391, Val Loss=0.5318, Val Acc=0.5241, Val F1=0.4293, LR=9.77e-07
2025-05-30 22:23:19,254 - Epoch 156: Train Loss=0.5120, Train Acc=0.5404, Val Loss=0.5326, Val Acc=0.5232, Val F1=0.4285, LR=9.77e-07
2025-05-30 22:24:03,225 - Epoch 157: Train Loss=0.5165, Train Acc=0.5377, Val Loss=0.5310, Val Acc=0.5232, Val F1=0.4286, LR=9.77e-07
2025-05-30 22:24:47,642 - Epoch 158: Train Loss=0.5162, Train Acc=0.5371, Val Loss=0.5341, Val Acc=0.5196, Val F1=0.4249, LR=9.77e-07
2025-05-30 22:25:30,742 - Epoch 159: Train Loss=0.5125, Train Acc=0.5400, Val Loss=0.5307, Val Acc=0.5241, Val F1=0.4290, LR=9.77e-07
2025-05-30 22:26:16,444 - Epoch 160: Train Loss=0.5158, Train Acc=0.5382, Val Loss=0.5324, Val Acc=0.5188, Val F1=0.4231, LR=9.77e-07
2025-05-30 22:27:02,542 - Epoch 161: Train Loss=0.5147, Train Acc=0.5391, Val Loss=0.5315, Val Acc=0.5232, Val F1=0.4283, LR=9.77e-07
2025-05-30 22:27:49,282 - Epoch 162: Train Loss=0.5147, Train Acc=0.5384, Val Loss=0.5347, Val Acc=0.5179, Val F1=0.4224, LR=9.77e-07
2025-05-30 23:15:30,870 - Starting training with model_type: gce_model_B
2025-05-30 23:15:30,870 - Test path: data/B/test.json.gz
2025-05-30 23:15:30,870 - Train path: data/B/train.json.gz
2025-05-30 23:22:06,504 - Starting training with model_type: gce_model_B
2025-05-30 23:22:06,505 - Test path: data/B/test.json.gz
2025-05-30 23:22:06,505 - Train path: data/B/train.json.gz
